latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
12.12998,108.17721,341.58,0.49,0.49,2012-04-20,0536,N,VIIRS,n,2,298.75,12.74,D,0
12.13037,108.25698,342.15,0.49,0.48,2012-04-20,0536,N,VIIRS,n,2,296.74,12.64,D,0
12.13455,108.2804,337.13,0.49,0.48,2012-04-20,0536,N,VIIRS,n,2,295.62,2.64,D,0
12.21273,108.28983,341.71,0.48,0.48,2012-04-20,0537,N,VIIRS,n,2,296.03,12.91,D,0
12.2059,108.27738,337.74,0.49,0.48,2012-04-20,0537,N,VIIRS,n,2,296.68,5.41,D,0
12.24045,108.13648,367,0.5,0.49,2012-04-20,0537,N,VIIRS,h,2,297.79,32.86,D,0
12.29812,108.21952,349.28,0.36,0.58,2012-04-22,0639,N,VIIRS,n,2,284.9,18.21,D,0
12.2985,108.2226,346.04,0.36,0.58,2012-04-22,0639,N,VIIRS,n,2,288.63,57.86,D,0
12.29886,108.22562,351.25,0.36,0.58,2012-04-22,0639,N,VIIRS,n,2,286.87,57.86,D,0
12.17439,108.28769,330.67,0.54,0.42,2012-04-23,0620,N,VIIRS,n,2,294.97,5.16,D,0
12.26395,108.12315,331.38,0.53,0.42,2012-04-23,0620,N,VIIRS,n,2,300.84,4.86,D,0
12.28255,108.11506,332.97,0.53,0.42,2012-04-23,0620,N,VIIRS,n,2,299.84,24.39,D,0
12.28321,108.11987,339.21,0.53,0.42,2012-04-23,0620,N,VIIRS,n,2,306.8,24.39,D,0
12.27485,108.11631,336.91,0.53,0.42,2012-04-23,0620,N,VIIRS,n,2,303.81,16.47,D,0
12.2755,108.12115,334.6,0.53,0.42,2012-04-23,0620,N,VIIRS,n,2,299.73,16.47,D,0
12.19385,108.22808,330.02,0.38,0.36,2012-04-24,0602,N,VIIRS,n,2,296.43,2.4,D,0
12.27599,108.13532,356.19,0.39,0.44,2012-04-25,0543,N,VIIRS,n,2,298.02,13.29,D,0
12.10871,108.16105,338.8,0.58,0.7,2012-05-02,0652,N,VIIRS,n,2,289.04,6.09,D,0
12.12256,108.1079,367,0.58,0.7,2012-05-02,0652,N,VIIRS,h,2,290.71,9.83,D,0
12.27896,108.15623,339.1,0.58,0.7,2012-05-02,0652,N,VIIRS,n,2,293.33,4.63,D,0
12.27823,108.15342,330.33,0.58,0.7,2012-05-02,0652,N,VIIRS,n,2,293.05,6.1,D,0
12.11072,108.15708,330.21,0.56,0.51,2012-05-03,0633,N,VIIRS,n,2,299.34,5.21,D,0
12.13762,108.21922,331.47,0.57,0.52,2012-05-03,0633,N,VIIRS,n,2,296.66,2.96,D,0
12.1664,108.21574,330.66,0.57,0.52,2012-05-03,0633,N,VIIRS,n,2,296.91,2.73,D,0
12.17105,108.28609,336.6,0.39,0.44,2012-05-11,0543,N,VIIRS,n,2,294.17,1.24,D,0
12.17028,108.28605,330.3,0.39,0.44,2012-05-11,0543,N,VIIRS,n,2,292.01,0.74,D,0
12.10906,108.19535,331.99,0.56,0.51,2012-05-19,0633,N,VIIRS,n,2,294.07,5.78,D,0
12.27134,108.20364,330.97,0.44,0.39,2012-05-20,0614,N,VIIRS,n,2,295.83,2.31,D,0
12.12333,108.17059,333.33,0.44,0.38,2012-05-20,0614,N,VIIRS,n,2,296.89,3.65,D,0
12.27392,108.12934,331.66,0.35,0.57,2012-10-15,0638,N,VIIRS,n,2,286.96,2.33,D,0
12.16045,108.13737,329.02,0.39,0.36,2012-12-09,0607,N,VIIRS,n,2,300.23,2.83,D,0
12.14466,108.19324,337.66,0.66,0.73,2012-12-12,0510,N,VIIRS,n,2,290.96,5.91,D,0
12.21971,108.10326,325.89,0.39,0.36,2012-12-25,0607,N,VIIRS,n,2,273.77,1.94,D,0
12.2908,108.19537,334.86,0.49,0.4,2012-12-26,0548,N,VIIRS,n,2,288.31,5.58,D,0
12.25943,108.12404,340.53,0.52,0.67,2013-01-02,0516,N,VIIRS,n,2,292.49,4.88,D,0
12.13609,108.12593,327.48,0.57,0.69,2013-01-13,0650,N,VIIRS,n,2,295.32,6.49,D,0
12.13544,108.12021,329.6,0.56,0.69,2013-01-13,0650,N,VIIRS,n,2,296.72,4.9,D,0
12.12956,108.12585,331.14,0.57,0.69,2013-01-13,0650,N,VIIRS,n,2,296.68,6.49,D,0
12.12885,108.11951,327.74,0.56,0.69,2013-01-13,0650,N,VIIRS,n,2,296.58,4.9,D,0
12.27479,108.12805,327.52,0.57,0.69,2013-01-13,0651,N,VIIRS,n,2,296.02,6.19,D,0
12.27452,108.1295,330.38,0.57,0.69,2013-01-13,0651,N,VIIRS,n,2,296.33,4.2,D,0
12.1379,108.17094,367,0.35,0.57,2013-01-19,0638,N,VIIRS,h,2,297.38,7.35,D,0
12.13811,108.17083,367,0.35,0.57,2013-01-19,0638,N,VIIRS,h,2,297.23,6.08,D,0
12.26563,108.113,331.52,0.52,0.41,2013-01-20,0619,N,VIIRS,n,2,296.78,4.21,D,0
12.26938,108.12863,332.03,0.41,0.61,2013-01-23,0523,N,VIIRS,n,2,298.02,5.1,D,0
12.26547,108.13474,339.41,0.45,0.63,2013-01-24,0644,N,VIIRS,n,2,285.35,4.86,D,0
12.18431,108.20515,335.7,0.44,0.46,2013-01-25,0626,N,VIIRS,n,2,295.58,2.51,D,0
12.26889,108.11894,328.59,0.32,0.55,2013-01-28,0529,N,VIIRS,n,2,297.02,2.5,D,0
12.13358,108.17252,367,0.66,0.73,2013-01-29,0510,N,VIIRS,h,2,301.49,81.82,D,0
12.10755,108.16854,333.02,0.42,0.37,2013-02-01,0554,N,VIIRS,l,2,303.52,3.95,D,0
12.13115,108.11762,330.88,0.42,0.38,2013-02-01,0554,N,VIIRS,n,2,300.36,1.93,D,0
12.16431,108.15247,306.54,0.4,0.44,2013-02-08,1757,N,VIIRS,n,2,288.23,0.62,N,0
12.18261,108.13645,296.6,0.41,0.61,2013-02-09,1738,N,VIIRS,n,2,283.12,0.57,N,0
12.17696,108.13585,297.29,0.41,0.61,2013-02-09,1738,N,VIIRS,n,2,283.14,0.57,N,0
12.17175,108.13147,300.9,0.41,0.61,2013-02-09,1738,N,VIIRS,n,2,284,0.88,N,0
12.25506,108.16881,333.43,0.48,0.4,2013-02-12,0548,N,VIIRS,n,2,301.34,10.47,D,0
12.16692,108.10909,342.49,0.49,0.4,2013-02-12,0548,N,VIIRS,n,2,301.08,6.81,D,0
12.25873,108.16808,334.89,0.48,0.4,2013-02-12,0548,N,VIIRS,n,2,299.13,10.47,D,0
12.12019,108.21425,335.42,0.51,0.66,2013-02-19,0517,N,VIIRS,n,2,301.23,3.65,D,0
12.25291,108.17166,335.38,0.74,0.76,2013-02-19,0658,N,VIIRS,n,2,299.91,5.29,D,0
12.26269,108.12424,343.81,0.39,0.36,2013-02-27,0607,N,VIIRS,n,2,307.05,6.37,D,0
12.28144,108.1583,340.38,0.39,0.37,2013-02-27,0607,N,VIIRS,n,2,305.5,5.18,D,0
12.17977,108.29635,332.85,0.4,0.37,2013-02-27,0607,N,VIIRS,n,2,299.57,13.73,D,0
12.1826,108.29219,333.34,0.4,0.37,2013-02-27,0607,N,VIIRS,n,2,299.78,6.08,D,0
12.26604,108.12372,342.04,0.39,0.36,2013-02-27,0607,N,VIIRS,n,2,307.38,5.21,D,0
12.11263,108.29955,333.5,0.48,0.4,2013-02-28,0549,N,VIIRS,n,2,298.25,3.21,D,0
12.14075,108.22197,341.75,0.48,0.4,2013-02-28,0549,N,VIIRS,n,2,302.48,4.55,D,0
12.25584,108.17289,330.43,0.48,0.4,2013-02-28,0549,N,VIIRS,n,2,301.96,2.93,D,0
12.29127,108.25048,340.06,0.48,0.4,2013-02-28,0549,N,VIIRS,n,2,296.1,7.03,D,0
12.18167,108.23922,302.6,0.4,0.37,2013-02-28,1823,N,VIIRS,n,2,291.46,0.65,N,0
12.12644,108.1731,339.29,0.59,0.7,2013-03-02,0651,N,VIIRS,n,2,294.95,3.97,D,0
12.22494,108.2168,300.11,0.45,0.39,2013-03-05,1829,N,VIIRS,n,2,289.6,0.64,N,0
12.12111,108.21636,338.9,0.49,0.49,2013-03-06,0536,N,VIIRS,n,2,300.02,7.82,D,0
12.12192,108.22085,340.11,0.49,0.49,2013-03-06,0536,N,VIIRS,n,2,300.37,7.82,D,0
12.21986,108.11076,331.7,0.5,0.49,2013-03-06,0536,N,VIIRS,l,2,303.3,4.23,D,0
12.10441,108.22147,330.95,0.54,0.42,2013-03-09,0620,N,VIIRS,l,2,305.37,15.64,D,0
12.29716,108.14412,334.86,0.53,0.42,2013-03-09,0620,N,VIIRS,n,2,301.93,6.03,D,0
12.17454,108.20951,336.55,0.54,0.42,2013-03-09,0620,N,VIIRS,n,2,306.04,5.12,D,0
12.17365,108.20777,336.37,0.53,0.42,2013-03-09,0620,N,VIIRS,n,2,305.01,4.04,D,0
12.10569,108.20184,337.15,0.53,0.42,2013-03-09,0620,N,VIIRS,n,2,304.29,5.32,D,0
12.26796,108.10854,338.73,0.39,0.36,2013-03-10,0601,N,VIIRS,n,2,305.77,3.02,D,0
12.17167,108.2543,336.11,0.38,0.36,2013-03-10,0601,N,VIIRS,n,2,304.29,2.94,D,0
12.18263,108.21498,330.11,0.39,0.44,2013-03-11,0542,N,VIIRS,l,2,304.18,5.43,D,0
12.11563,108.28168,331.12,0.39,0.44,2013-03-11,0542,N,VIIRS,n,2,299.01,2.45,D,0
12.11905,108.18218,340.88,0.39,0.44,2013-03-11,0542,N,VIIRS,n,2,303.57,3.62,D,0
12.11843,108.1786,334.09,0.39,0.44,2013-03-11,0542,N,VIIRS,n,2,302.29,4.35,D,0
12.11781,108.17504,341.14,0.39,0.44,2013-03-11,0542,N,VIIRS,n,2,303.23,4.35,D,0
12.14503,108.28497,340.6,0.39,0.44,2013-03-11,0542,N,VIIRS,n,2,302.2,3.27,D,0
12.20754,108.2709,317.12,0.38,0.36,2013-03-11,1816,N,VIIRS,n,2,289.29,1.26,N,0
12.11837,108.21333,347.79,0.4,0.6,2013-03-12,0524,N,VIIRS,n,2,298.75,4.31,D,0
12.14212,108.28768,333.57,0.4,0.37,2013-03-15,0608,N,VIIRS,n,2,298.36,1.91,D,0
12.18142,108.21896,335.14,0.4,0.37,2013-03-15,0608,N,VIIRS,n,2,304.09,3.59,D,0
12.13451,108.19167,301.74,0.45,0.47,2013-03-15,1842,N,VIIRS,n,2,287.03,0.85,N,0
12.13673,108.19144,330.48,0.45,0.47,2013-03-15,1842,N,VIIRS,n,2,289.3,3.86,N,0
12.10089,108.25929,336.93,0.48,0.4,2013-03-16,0549,N,VIIRS,n,2,296.73,6.37,D,0
12.23213,108.10054,334.88,0.48,0.4,2013-03-16,0549,N,VIIRS,l,2,305.18,8.29,D,0
12.12176,108.22674,346.89,0.48,0.4,2013-03-16,0549,N,VIIRS,n,2,303.07,11.01,D,0
12.26947,108.10315,335.93,0.63,0.54,2013-03-17,0530,N,VIIRS,n,2,297.31,5.56,D,0
12.12657,108.2472,341.34,0.62,0.54,2013-03-17,0530,N,VIIRS,n,2,298.89,8.18,D,0
12.16129,108.19936,367,0.64,0.72,2013-03-18,0511,N,VIIRS,h,2,293.04,34.06,D,0
12.2915,108.12858,367,0.65,0.73,2013-03-18,0511,N,VIIRS,h,2,292.51,22.34,D,0
12.28745,108.12547,344.65,0.65,0.73,2013-03-18,0511,N,VIIRS,n,2,291.34,13.71,D,0
12.28864,108.13124,350.99,0.65,0.73,2013-03-18,0511,N,VIIRS,n,2,291.47,19.7,D,0
12.23349,108.16697,349.06,0.59,0.7,2013-03-18,0652,N,VIIRS,n,2,289.49,7.31,D,0
12.27025,108.10712,341.01,0.56,0.52,2013-03-19,0633,N,VIIRS,n,2,299.77,4.19,D,0
12.21151,108.10145,330.85,0.56,0.52,2013-03-19,0633,N,VIIRS,n,2,298.46,8.63,D,0
12.20976,108.20244,335.43,0.57,0.52,2013-03-19,0633,N,VIIRS,n,2,300.76,5.92,D,0
12.21038,108.2074,337.86,0.57,0.52,2013-03-19,0633,N,VIIRS,n,2,299.26,7.52,D,0
12.18421,108.11559,333.38,0.56,0.52,2013-03-19,0633,N,VIIRS,n,2,301.43,6.05,D,0
12.10028,108.29913,334.22,0.58,0.52,2013-03-19,0633,N,VIIRS,n,2,296.7,6.79,D,0
12.29242,108.11013,334.35,0.44,0.39,2013-03-20,0614,N,VIIRS,n,2,290.93,6.25,D,0
12.21438,108.25265,348.96,0.49,0.48,2013-03-22,0536,N,VIIRS,n,2,301.66,20.47,D,0
12.20993,108.25334,340.34,0.49,0.48,2013-03-22,0536,N,VIIRS,n,2,298.38,20.47,D,0
12.23697,108.10978,341.48,0.49,0.49,2013-03-22,0536,N,VIIRS,n,2,299.67,7.32,D,0
12.21018,108.27265,335.91,0.5,0.66,2013-03-23,0518,N,VIIRS,n,2,296.68,3.87,D,0
12.19515,108.2328,339.94,0.76,0.77,2013-03-23,0658,N,VIIRS,n,2,291.7,4.41,D,0
12.26871,108.15131,333.1,0.75,0.77,2013-03-23,0658,N,VIIRS,n,2,296.32,6.61,D,0
12.20229,108.23149,338.21,0.76,0.77,2013-03-23,0658,N,VIIRS,n,2,291.5,6.05,D,0
12.15018,108.15087,345.95,0.75,0.77,2013-03-23,0658,N,VIIRS,n,2,291.43,12.29,D,0
12.1509,108.15771,335.13,0.75,0.77,2013-03-23,0658,N,VIIRS,n,2,291.44,13.63,D,0
12.14728,108.15322,351.77,0.75,0.77,2013-03-23,0658,N,VIIRS,n,2,291.63,10.87,D,0
12.14801,108.15976,330.78,0.75,0.77,2013-03-23,0658,N,VIIRS,n,2,291.53,10.87,D,0
12.10097,108.25993,367,0.37,0.58,2013-03-24,0639,N,VIIRS,h,2,293.35,17.26,D,0
12.27576,108.16628,338.14,0.54,0.42,2013-03-25,0620,N,VIIRS,n,2,303.67,8.68,D,0
12.11623,108.28247,340.14,0.54,0.42,2013-03-25,0620,N,VIIRS,n,2,298.45,44.86,D,0
12.13015,108.29671,333.26,0.54,0.42,2013-03-25,0620,N,VIIRS,n,2,295.58,5.58,D,0
12.13665,108.28616,344.09,0.54,0.42,2013-03-25,0620,N,VIIRS,n,2,298.01,11.89,D,0
12.12686,108.18774,345.23,0.54,0.42,2013-03-25,0620,N,VIIRS,n,2,300.44,12.87,D,0
12.13679,108.28802,332.32,0.54,0.42,2013-03-25,0620,N,VIIRS,n,2,296.47,5.79,D,0
12.13617,108.28333,335.17,0.54,0.42,2013-03-25,0620,N,VIIRS,n,2,297.31,6.13,D,0
12.12765,108.18952,335.65,0.54,0.42,2013-03-25,0620,N,VIIRS,n,2,296.91,8.92,D,0
12.12699,108.1846,333.57,0.54,0.42,2013-03-25,0620,N,VIIRS,n,2,299.6,6.26,D,0
12.20742,108.22281,342,0.54,0.42,2013-03-25,0620,N,VIIRS,n,2,305.58,44.45,D,0
12.2113,108.22224,334.48,0.54,0.42,2013-03-25,0620,N,VIIRS,n,2,299.93,44.45,D,0
12.21066,108.21753,336.3,0.54,0.42,2013-03-25,0620,N,VIIRS,n,2,305.8,44.45,D,0
12.21457,108.21714,338.7,0.54,0.42,2013-03-25,0620,N,VIIRS,n,2,297.42,9.08,D,0
12.20306,108.13398,336.59,0.53,0.42,2013-03-25,0620,N,VIIRS,n,2,301.05,2.27,D,0
12.22789,108.17043,348.34,0.54,0.42,2013-03-25,0620,N,VIIRS,n,2,304.28,15.57,D,0
12.23176,108.16986,348.9,0.54,0.42,2013-03-25,0620,N,VIIRS,n,2,302.12,16.03,D,0
12.23287,108.1495,342.45,0.53,0.42,2013-03-25,0620,N,VIIRS,n,2,297.51,14.16,D,0
12.22913,108.17254,348.51,0.54,0.42,2013-03-25,0620,N,VIIRS,n,2,305.79,22.14,D,0
12.22846,108.1675,341.77,0.54,0.42,2013-03-25,0620,N,VIIRS,n,2,301.23,22.14,D,0
12.28292,108.14768,337.03,0.38,0.36,2013-03-26,0602,N,VIIRS,n,2,301.49,20.45,D,0
12.29163,108.14201,343.56,0.38,0.36,2013-03-26,0602,N,VIIRS,n,2,304.49,10.78,D,0
12.2621,108.10041,334.36,0.39,0.36,2013-03-26,0602,N,VIIRS,n,2,303.33,3.71,D,0
12.20378,108.20715,336.55,0.38,0.36,2013-03-26,0602,N,VIIRS,n,2,300.2,17.69,D,0
12.21055,108.16279,336.81,0.38,0.36,2013-03-26,0602,N,VIIRS,n,2,301.73,4.28,D,0
12.22928,108.17422,335.08,0.38,0.36,2013-03-26,0602,N,VIIRS,n,2,298.07,3.75,D,0
12.22394,108.11729,338.93,0.39,0.36,2013-03-26,0602,N,VIIRS,n,2,303.01,3.32,D,0
12.22895,108.10569,334.77,0.39,0.36,2013-03-26,0602,N,VIIRS,n,2,303.48,4.07,D,0
12.21429,108.18018,347.61,0.39,0.44,2013-03-27,0543,N,VIIRS,n,2,294.78,16.64,D,0
12.23011,108.10346,331.28,0.39,0.44,2013-03-27,0543,N,VIIRS,n,2,300.21,5.03,D,0
12.29675,108.2199,355.95,0.39,0.6,2013-03-28,0524,N,VIIRS,l,2,286.55,10.32,D,0
12.11862,108.20864,367,0.4,0.6,2013-03-28,0524,N,VIIRS,h,2,293.01,18.23,D,0
12.1198,108.18505,353.56,0.4,0.6,2013-03-28,0524,N,VIIRS,n,2,289.24,8.39,D,0
12.14039,108.17346,343.73,0.4,0.6,2013-03-28,0524,N,VIIRS,n,2,288.33,6.87,D,0
12.13968,108.16973,336.64,0.4,0.6,2013-03-28,0524,N,VIIRS,n,2,289,6.87,D,0
12.20376,108.26957,351.87,0.39,0.59,2013-03-28,0524,N,VIIRS,n,2,288.24,5.74,D,0
12.29929,108.23296,353.01,0.39,0.6,2013-03-28,0524,N,VIIRS,n,2,284.47,54.54,D,0
12.29757,108.22408,345.73,0.39,0.6,2013-03-28,0524,N,VIIRS,n,2,287.46,13.58,D,0
12.29602,108.21612,350.41,0.39,0.6,2013-03-28,0524,N,VIIRS,n,2,283.68,10.32,D,0
12.29841,108.22844,355.95,0.39,0.6,2013-03-28,0524,N,VIIRS,l,2,286.04,13.58,D,0
12.29991,108.20699,333.22,0.39,0.6,2013-03-28,0524,N,VIIRS,n,2,281.51,9.52,D,0
12.29303,108.24457,301.23,0.39,0.44,2013-03-28,1758,N,VIIRS,n,2,289.21,0.62,N,0
12.12806,108.21804,327.11,0.47,0.64,2013-03-29,0646,N,VIIRS,n,2,276.66,4.41,D,0
12.12029,108.16149,341.46,0.45,0.47,2013-03-30,0627,N,VIIRS,n,2,295.09,6.08,D,0
12.20407,108.29833,344.1,0.46,0.47,2013-03-30,0627,N,VIIRS,n,2,297.2,15.22,D,0
