datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,resolvedAddress,tz,tzOffset,queryCost,lat,lon,date
2012-02-13,1329066000,29.1,16.9,22.1,28.3,16.9,22.0,15.4,69.1,0.0,0.0,0.0,,0.0,0.0,,18.0,70.4,1013.7,45.7,20.0,,,,06:09:32,1329088172,17:52:15,1329130335,0.69,type_42,Clearingpm.,partly-cloudy-day,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,24,12.4,108.355,2012-02-13
2012-02-13,1329066000,29.1,16.9,22.1,28.3,16.9,22.0,15.4,69.1,0.0,0.0,0.0,,0.0,0.0,,18.0,70.4,1013.7,45.7,20.0,,,,06:09:32,1329088172,17:52:15,1329130335,0.69,type_42,Clearingpm.,partly-cloudy-day,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-02-13
2012-02-14,1329152400,29.9,17.4,23.1,30.2,17.4,23.0,16.3,68.6,0.0,0.0,0.0,,0.0,0.0,,18.0,72.5,1012.2,42.2,20.0,,,,06:09:12,1329174552,17:52:32,1329216752,0.72,type_42,Variablecloud.,partly-cloudy-day,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-02-14
2012-02-15,1329238800,31.0,18.3,24.3,31.0,18.3,24.3,17.4,68.1,0.0,0.0,0.0,,0.0,0.0,,9.7,73.7,1009.9,72.4,20.0,,,,06:08:52,1329260932,17:52:49,1329303169,0.75,type_42,Variablecloud.,partly-cloudy-day,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-02-15
2012-02-16,1329325200,30.2,20.1,24.6,32.0,20.1,25.0,19.6,75.2,0.0,0.0,0.0,,0.0,0.0,,21.6,74.1,1010.4,95.3,20.0,,,,06:08:30,1329347310,17:53:05,1329389585,0.8,type_41,Overcast.,cloudy,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-02-16
2012-02-17,1329411600,28.3,21.7,23.9,29.8,21.7,24.0,20.1,80.2,1.1,100.0,20.83,rain,0.0,0.0,,18.0,64.4,1011.1,87.0,20.0,,,,06:08:08,1329433688,17:53:20,1329476000,0.83,"type_21, type_42",Variablecloud with rainampm.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-02-17
2012-02-18,1329498000,25.1,19.1,21.7,25.1,19.1,21.7,17.3,77.2,1.2,100.0,20.83,rain,0.0,0.0,,21.6,64.7,1013.0,97.5,20.0,,,,06:07:44,1329520064,17:53:35,1329562415,0.87,"type_21, type_41",Overcast with raindefinite.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-02-18
2012-02-19,1329584400,20.6,17.8,19.4,20.6,17.8,19.4,17.3,87.4,3.6,100.0,45.83,rain,0.0,0.0,,16.9,61.9,1013.6,99.2,15.0,,,,06:07:20,1329606440,17:53:49,1329648829,0.9,"type_21, type_41",Overcast with rainallday.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-02-19
2012-02-20,1329670800,25.1,17.4,20.7,25.1,17.4,20.7,17.3,81.5,0.0,0.0,0.0,,0.0,0.0,,15.8,70.1,1012.2,92.3,17.5,,,,06:06:55,1329692815,17:54:03,1329735243,0.94,type_41,Overcast.,cloudy,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-02-20
2012-02-21,1329757200,26.9,19.1,22.2,28.4,19.1,22.2,19.0,82.8,0.0,0.0,0.0,,0.0,0.0,,18.0,72.5,1009.9,90.5,20.0,,,,06:06:30,1329779190,17:54:16,1329821656,0.97,type_41,Overcast.,cloudy,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-02-21
2012-02-22,1329843600,30.3,20.2,24.4,31.8,20.2,24.9,20.3,79.4,0.4,100.0,12.5,rain,0.0,0.0,,10.8,78.3,1009.2,51.0,20.0,,,,06:06:03,1329865563,17:54:29,1329908069,0.0,"type_21, type_42",Variablecloud with rainampm.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-02-22
2012-02-23,1329930000,34.4,19.5,25.9,35.6,19.5,26.9,20.0,72.6,0.2,100.0,4.17,rain,0.0,0.0,,10.8,79.9,1007.9,23.5,20.0,,,,06:05:36,1329951936,17:54:41,1329994481,0.04,"type_21, type_42",Variablecloud with rainpm.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-02-23
2012-02-24,1330016400,34.1,22.7,26.8,35.0,22.7,28.0,21.1,72.7,0.4,100.0,16.67,rain,0.0,0.0,,10.8,78.4,1007.9,30.1,20.0,,,,06:05:08,1330038308,17:54:52,1330080892,0.07,"type_21, type_42",Variablecloud with rainampm.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-02-24
2012-02-25,1330102800,34.2,20.9,26.4,37.2,20.9,27.4,20.9,74.3,0.0,0.0,0.0,,0.0,0.0,,10.8,81.1,1007.3,19.4,20.0,,,,06:04:39,1330124679,17:55:03,1330167303,0.11,type_43,Clear.,clear-day,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-02-25
2012-02-26,1330189200,32.1,21.5,25.7,32.8,21.5,26.0,19.6,72.4,0.0,0.0,0.0,,0.0,0.0,,18.0,71.5,1008.6,35.0,20.0,,,,06:04:10,1330211050,17:55:13,1330253713,0.14,type_42,Variablecloud.,partly-cloudy-day,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-02-26
2012-02-27,1330275600,30.9,21.3,25.1,31.4,21.3,25.3,19.1,72.1,0.0,0.0,0.0,,0.0,0.0,,18.0,74.0,1009.8,73.6,20.0,,,,06:03:40,1330297420,17:55:23,1330340123,0.17,type_42,Variablecloud.,partly-cloudy-day,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-02-27
2012-02-28,1330362000,32.2,19.3,24.3,32.5,19.3,24.3,17.9,71.3,0.0,0.0,0.0,,0.0,0.0,,14.4,74.0,1009.0,65.5,20.0,,,,06:03:09,1330383789,17:55:33,1330426533,0.2,type_42,Variablecloud.,partly-cloudy-day,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-02-28
2012-02-29,1330448400,31.7,19.0,24.8,39.2,19.0,25.2,19.0,73.4,0.0,0.0,0.0,,0.0,0.0,,11.9,76.7,1009.6,49.8,20.0,,,,06:02:38,1330470158,17:55:42,1330512942,0.24,type_42,Variablecloud.,partly-cloudy-day,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-02-29
2012-03-01,1330534800,30.1,20.6,25.1,31.7,20.6,25.7,20.0,75.2,0.2,100.0,4.17,rain,0.0,0.0,,18.0,73.7,1010.1,79.5,20.0,,,,06:02:06,1330556526,17:55:51,1330599351,0.25,"type_21, type_42",Variablecloud with rainpm.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-01
2012-03-02,1330621200,31.9,21.0,25.6,32.2,21.0,26.0,19.3,71.2,0.0,0.0,0.0,,0.0,0.0,,18.0,79.0,1009.2,55.2,20.0,,,,06:01:34,1330642894,17:55:59,1330685759,0.3,type_42,Variablecloud.,partly-cloudy-day,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-02
2012-03-03,1330707600,31.9,19.8,25.2,32.4,19.8,25.5,18.6,69.6,0.1,100.0,4.17,rain,0.0,0.0,,14.4,86.0,1008.9,81.2,20.0,,,,06:01:01,1330729261,17:56:06,1330772166,0.33,"type_21, type_42",Variablecloud with rainam.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-03
2012-03-04,1330794000,31.6,20.2,25.2,32.6,20.2,25.4,18.8,70.8,0.0,0.0,0.0,,0.0,0.0,,11.5,81.9,1009.4,93.3,20.0,,,,06:00:28,1330815628,17:56:14,1330858574,0.36,type_41,Overcast.,cloudy,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-04
2012-03-05,1330880400,33.4,20.4,26.0,33.5,20.4,26.5,19.0,68.2,0.0,0.0,0.0,,0.0,0.0,,7.6,81.7,1007.7,71.4,20.0,,,,05:59:54,1330901994,17:56:21,1330944981,0.4,type_42,Variablecloud.,partly-cloudy-day,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-05
2012-03-06,1330966800,32.7,21.9,26.7,34.3,21.9,27.5,20.3,69.8,0.1,100.0,4.17,rain,0.0,0.0,,10.8,104.4,1007.4,43.1,20.0,,,,05:59:19,1330988359,17:56:27,1331031387,0.43,"type_21, type_42",Variablecloud with rainpm.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-06
2012-03-07,1331053200,31.3,21.7,26.4,33.6,21.7,27.4,20.7,72.0,0.9,100.0,16.67,rain,0.0,0.0,,7.2,98.9,1006.8,34.8,20.0,,,,05:58:44,1331074724,17:56:33,1331117793,0.46,"type_21, type_42",Variablecloud with rainampm.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-07
2012-03-08,1331139600,32.9,21.9,27.1,33.9,21.9,27.9,20.1,67.9,0.2,100.0,8.33,rain,0.0,0.0,,9.4,93.7,1007.0,36.4,17.5,,,,05:58:09,1331161089,17:56:39,1331204199,0.5,"type_21, type_42",Variablecloud with raindefinite.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-08
2012-03-09,1331226000,33.6,21.7,27.4,34.4,21.7,28.1,20.0,66.3,0.0,0.0,0.0,,0.0,0.0,,11.2,57.4,1007.9,77.6,17.5,,,,05:57:33,1331247453,17:56:45,1331290605,0.53,type_42,Variablecloud.,partly-cloudy-day,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-09
2012-03-10,1331312400,31.9,22.1,25.9,32.1,22.1,26.2,19.3,69.4,0.0,0.0,0.0,,0.0,0.0,,16.9,70.7,1009.8,79.0,20.0,,,,05:56:57,1331333817,17:56:50,1331377010,0.56,type_42,Variablecloud.,partly-cloudy-day,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-10
2012-03-11,1331398800,28.8,21.4,24.6,29.5,21.4,24.8,19.1,72.8,0.0,0.0,0.0,,0.0,0.0,,21.2,66.6,1011.8,80.8,20.0,,,,05:56:21,1331420181,17:56:55,1331463415,0.6,type_42,Variablecloud.,partly-cloudy-day,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-11
2012-03-12,1331485200,30.0,20.7,24.7,30.1,20.7,24.8,18.2,69.5,0.2,100.0,8.33,rain,0.0,0.0,,21.6,64.2,1013.7,68.3,20.0,,,,05:55:44,1331506544,17:57:00,1331549820,0.63,"type_21, type_42",Variablecloud with rainam.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-12
2012-03-13,1331571600,30.7,20.1,24.6,30.9,20.1,24.7,18.3,70.6,0.0,0.0,0.0,,0.0,0.0,,18.0,67.4,1014.1,56.8,20.0,,,,05:55:07,1331592907,17:57:04,1331636224,0.67,type_42,Variablecloud.,partly-cloudy-day,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-13
2012-03-14,1331658000,32.1,19.8,24.9,32.4,19.8,25.2,18.5,70.2,0.1,100.0,4.17,rain,0.0,0.0,,21.6,74.8,1012.8,70.6,20.0,,,,05:54:29,1331679269,17:57:08,1331722628,0.7,"type_21, type_42",Variablecloud with rainpm.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-14
2012-03-15,1331744400,32.9,20.9,25.8,33.3,20.9,26.1,18.8,67.9,0.0,0.0,0.0,,0.0,0.0,,11.9,75.0,1012.5,91.2,20.0,,,,05:53:52,1331765632,17:57:12,1331809032,0.75,type_41,Overcast.,cloudy,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-15
2012-03-16,1331830800,33.4,20.9,26.2,35.0,20.9,26.6,19.2,68.6,0.0,0.0,0.0,,0.0,0.0,,14.4,79.0,1011.0,67.7,20.0,,,,05:53:14,1331851994,17:57:16,1331895436,0.77,type_42,Variablecloud.,partly-cloudy-day,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-16
2012-03-17,1331917200,33.2,20.7,26.2,33.5,20.7,26.4,18.2,64.8,0.0,0.0,0.0,,0.0,0.0,,6.8,87.0,1010.6,46.4,20.0,,,,05:52:36,1331938356,17:57:20,1331981840,0.81,type_42,Variablecloud.,partly-cloudy-day,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-17
2012-03-18,1332003600,31.2,22.1,26.9,32.4,22.1,27.4,18.7,61.8,0.2,100.0,8.33,rain,0.0,0.0,,10.8,54.5,1011.3,49.6,20.0,,,,05:51:57,1332024717,17:57:23,1332068243,0.85,"type_21, type_42",Variablecloud with rainam.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-18
2012-03-19,1332090000,30.9,21.2,26.5,32.5,21.2,27.0,19.0,65.0,0.1,100.0,4.17,rain,0.0,0.0,,7.2,2.1,1011.5,61.1,20.0,,,,05:51:19,1332111079,17:57:26,1332154646,0.88,"type_21, type_42",Variablecloud with rainam.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-19
2012-03-20,1332176400,29.7,21.1,25.9,31.5,21.1,26.5,19.9,70.3,1.4,100.0,29.17,rain,0.0,0.0,,8.3,289.1,1011.2,71.6,17.5,,,,05:50:40,1332197440,17:57:30,1332241050,0.92,"type_21, type_42",Variablecloud with raindefinite.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-20
2012-03-21,1332262800,27.2,21.1,24.1,28.9,21.1,24.2,20.5,80.9,2.2,100.0,50.0,rain,0.0,0.0,,10.8,82.0,1011.2,61.8,14.8,,,,05:50:02,1332283802,17:57:33,1332327453,0.95,"type_21, type_42",Variablecloud with rainallday.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-21
2012-03-22,1332349200,32.1,20.5,26.0,32.4,20.5,26.4,19.1,68.8,0.0,0.0,0.0,,0.0,0.0,,10.8,70.8,1010.8,35.9,20.0,,,,05:49:23,1332370163,17:57:35,1332413855,0.0,type_42,Variablecloud.,partly-cloudy-day,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-22
2012-03-23,1332435600,31.0,21.2,25.8,32.9,21.2,26.4,20.5,73.8,6.5,100.0,29.17,rain,0.0,0.0,,18.0,69.6,1011.6,58.3,20.0,,,,05:48:44,1332456524,17:57:38,1332500258,0.02,"type_21, type_42",Variablecloud with raindefinite.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-23
2012-03-24,1332522000,27.3,20.7,23.8,28.4,20.7,24.0,19.3,77.0,0.4,100.0,16.67,rain,0.0,0.0,,15.1,69.9,1013.4,91.4,20.0,,,,05:48:05,1332542885,17:57:41,1332586661,0.05,"type_21, type_41",Overcast with rainampm.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-24
2012-03-25,1332608400,27.8,19.7,23.2,28.7,19.7,23.3,17.5,71.5,0.0,0.0,0.0,,0.0,0.0,,16.6,64.0,1013.9,93.3,20.0,,,,05:47:26,1332629246,17:57:44,1332673064,0.09,type_41,Overcast.,cloudy,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-25
2012-03-26,1332694800,28.4,19.9,23.3,28.8,19.9,23.4,17.6,71.3,0.0,0.0,0.0,,0.0,0.0,,18.4,59.5,1014.3,93.7,20.0,,,,05:46:47,1332715607,17:57:46,1332759466,0.12,type_41,Overcast.,cloudy,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-26
2012-03-27,1332781200,28.1,20.9,23.7,29.2,20.9,23.9,17.6,69.7,0.3,100.0,12.5,rain,0.0,0.0,,19.8,61.5,1014.7,91.8,20.0,,,,05:46:08,1332801968,17:57:49,1332845869,0.15,"type_21, type_41",Overcast with rainampm.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-27
2012-03-28,1332867600,29.0,18.7,23.4,29.8,18.7,23.6,17.6,71.1,0.1,100.0,4.17,rain,0.0,0.0,,21.6,66.5,1014.6,84.0,20.0,,,,05:45:29,1332888329,17:57:52,1332932272,0.18,"type_21, type_42",Variablecloud with rainam.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-28
2012-03-29,1332954000,31.1,18.4,24.2,31.1,18.4,24.3,17.4,68.4,0.0,0.0,0.0,,0.0,0.0,,16.2,67.4,1013.0,90.0,20.0,,,,05:44:51,1332974691,17:57:54,1333018674,0.22,type_42,Variablecloud.,partly-cloudy-day,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-29
2012-03-30,1333040400,27.7,21.1,23.8,29.0,21.1,24.0,19.9,79.9,3.7,100.0,33.33,rain,0.0,0.0,,14.4,72.2,1011.8,98.8,20.0,,,,05:44:12,1333061052,17:57:57,1333105077,0.25,"type_21, type_41",Overcast with raindefinite.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-30
2012-03-31,1333126800,23.9,21.6,22.5,23.9,21.6,22.5,21.2,92.5,10.2,100.0,70.83,rain,0.0,0.0,,15.8,46.0,1012.6,100.0,10.0,,,,05:43:33,1333147413,17:58:00,1333191480,0.25,"type_21, type_41",Overcast with rainallday.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-03-31
2012-04-01,1333213200,22.4,20.7,21.5,22.4,20.7,21.5,20.7,95.4,40.4,100.0,83.33,rain,0.0,0.0,,17.6,46.2,1012.9,100.0,11.0,,,,05:42:55,1333233775,17:58:02,1333277882,0.32,"type_21, type_41",Overcast with rainallday.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-04-01
2012-04-02,1333299600,27.8,20.7,23.6,29.9,20.7,23.9,21.2,87.2,7.7,100.0,45.83,rain,0.0,0.0,,11.9,71.0,1012.7,93.7,12.5,,,,05:42:17,1333320137,17:58:05,1333364285,0.35,"type_21, type_41",Overcast with rainallday.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-04-02
2012-04-03,1333386000,31.7,20.6,24.7,34.2,20.6,25.4,21.2,81.9,3.5,100.0,8.33,rain,0.0,0.0,,7.9,77.5,1014.6,55.6,17.5,,,,05:41:39,1333406499,17:58:08,1333450688,0.38,"type_21, type_42",Variablecloud with raindefinite.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-04-03
2012-04-04,1333472400,31.7,20.6,25.5,33.9,20.6,26.6,21.2,78.2,0.5,100.0,12.5,rain,0.0,0.0,,7.2,100.8,1014.4,70.3,20.0,,,,05:41:01,1333492861,17:58:11,1333537091,0.41,"type_21, type_42",Variablecloud with rainpm.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-04-04
2012-04-05,1333558800,31.7,21.7,26.0,34.4,21.7,27.0,21.5,77.4,1.3,100.0,20.83,rain,0.0,0.0,,10.8,56.2,1013.2,88.5,20.0,,,,05:40:23,1333579223,17:58:15,1333623495,0.45,"type_21, type_42",Variablecloud with rainallday.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-04-05
2012-04-06,1333645200,30.6,21.1,25.5,33.2,21.1,26.5,21.3,78.7,0.4,100.0,12.5,rain,0.0,0.0,,6.5,94.9,1012.4,65.6,20.0,,,,05:39:46,1333665586,17:58:18,1333709898,0.48,"type_21, type_42",Variablecloud with raindefinite.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-04-06
2012-04-07,1333731600,32.7,22.2,25.8,34.0,22.2,26.4,20.7,75.6,0.0,0.0,0.0,,0.0,0.0,,18.0,73.0,1012.3,65.5,20.0,,,,05:39:09,1333751949,17:58:21,1333796301,0.5,type_42,Variablecloud.,partly-cloudy-day,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-04-07
2012-04-08,1333818000,29.7,21.6,24.9,32.4,21.6,25.7,20.7,78.3,0.5,100.0,4.17,rain,0.0,0.0,,14.4,69.5,1012.5,45.1,20.0,,,,05:38:32,1333838312,17:58:25,1333882705,0.55,"type_21, type_42",Variablecloud with rainpm.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-04-08
2012-04-09,1333904400,31.7,20.2,24.9,33.2,20.2,25.8,20.4,77.0,0.1,100.0,4.17,rain,0.0,0.0,,10.8,76.1,1012.3,42.1,20.0,,,,05:37:55,1333924675,17:58:29,1333969109,0.58,"type_21, type_42",Variablecloud with rainpm.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-04-09
2012-04-10,1333990800,31.1,20.5,24.7,35.9,20.5,25.5,20.7,79.8,0.6,100.0,16.67,rain,0.0,0.0,,10.8,75.7,1012.4,84.7,20.0,,,,05:37:19,1334011039,17:58:33,1334055513,0.62,"type_21, type_42",Variablecloud with rainampm.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-04-10
2012-04-11,1334077200,31.1,21.4,25.3,36.1,21.4,26.2,21.1,78.8,3.3,100.0,16.67,rain,0.0,0.0,,10.8,86.8,1011.0,54.6,17.5,,,,05:36:43,1334097403,17:58:37,1334141917,0.65,"type_21, type_42",Variablecloud with raindefinite.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-04-11
2012-04-12,1334163600,31.7,22.1,26.1,34.8,22.1,27.3,21.6,77.8,1.3,100.0,25.0,rain,0.0,0.0,,6.5,109.2,1010.0,70.3,15.0,,,,05:36:08,1334183768,17:58:41,1334228321,0.69,"type_21, type_42",Variablecloud with raindefinite.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-04-12
2012-04-13,1334250000,31.5,22.1,26.2,34.5,22.1,27.3,21.5,76.7,0.2,100.0,8.33,rain,0.0,0.0,,18.0,95.1,1010.3,85.1,17.5,,,,05:35:33,1334270133,17:58:46,1334314726,0.75,"type_21, type_42",Variablecloud with rainpm.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-04-13
2012-04-14,1334336400,32.4,21.7,26.5,35.1,21.7,27.3,21.0,73.6,0.1,100.0,4.17,rain,0.0,0.0,,7.2,94.0,1010.7,84.7,20.0,,,,05:34:58,1334356498,17:58:51,1334401131,0.76,"type_21, type_42",Variablecloud with rainpm.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-04-14
2012-04-15,1334422800,30.8,21.8,26.2,35.2,21.8,27.6,22.0,78.6,2.8,100.0,33.33,rain,0.0,0.0,,10.8,103.3,1010.3,80.1,16.7,,,,05:34:24,1334442864,17:58:56,1334487536,0.79,"type_21, type_42",Variablecloud with raindefinite.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-04-15
2012-04-16,1334509200,32.9,23.2,26.9,37.2,23.2,28.1,22.3,77.4,3.2,100.0,25.0,rain,0.0,0.0,,7.2,300.9,1009.1,94.2,17.5,,,,05:33:50,1334529230,17:59:01,1334573941,0.82,"type_21, type_41",Overcast with raindefinite.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-04-16
2012-04-17,1334595600,31.7,22.1,27.4,38.5,22.1,29.2,21.9,73.4,0.8,100.0,25.0,rain,0.0,0.0,,14.4,238.8,1008.1,74.0,20.0,,,,05:33:17,1334615597,17:59:07,1334660347,0.86,"type_21, type_42",Variablecloud with rainallday.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-04-17
2012-04-18,1334682000,31.4,23.4,27.0,35.4,23.4,28.4,22.2,75.6,1.3,100.0,29.17,rain,0.0,0.0,,14.4,284.2,1008.6,55.4,15.0,,,,05:32:44,1334701964,17:59:13,1334746753,0.89,"type_21, type_42",Variablecloud with rainallday.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-04-18
2012-04-19,1334768400,32.9,22.8,27.0,35.4,22.8,28.0,20.8,70.8,0.6,100.0,12.5,rain,0.0,0.0,,10.8,217.4,1009.0,65.2,15.0,,,,05:32:11,1334788331,17:59:19,1334833159,0.93,"type_21, type_42",Variablecloud with raindefinite.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-04-19
2012-04-20,1334854800,32.7,22.7,27.5,35.3,22.7,28.7,20.8,68.9,0.1,100.0,4.17,rain,0.0,0.0,,10.8,240.9,1009.5,39.1,20.0,,,,05:31:40,1334874700,17:59:26,1334919566,0.96,"type_21, type_42",Variablecloud with rainam.,rain,"48875099999,remote",obs,"12.4,108.355",Asia/Ho_Chi_Minh,7.0,1,12.4,108.355,2012-04-20
