datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,resolvedAddress,tz,tzOffset,queryCost,lat,lon,date
2015-05-26,1432573200,33.1,22.9,27.7,40.6,22.9,30.3,23.0,76.6,1.3,100.0,16.67,rain,0.0,0.0,30.2,10.8,267.9,1009.7,83.2,20.0,273.2,23.6,9.0,05:18:44,1432592324,18:04:56,1432638296,0.25,"type_21, type_42",Variablecloud with raindefinite.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-05-26
2015-05-27,1432659600,33.4,22.8,27.7,40.6,22.8,30.6,23.1,77.0,1.5,100.0,8.33,rain,0.0,0.0,30.2,14.4,254.6,1008.9,77.2,20.0,266.7,23.1,9.0,05:18:40,1432678720,18:05:13,1432724713,0.29,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-05-27
2015-05-28,1432746000,33.4,23.3,27.9,42.0,23.3,31.0,23.3,76.8,0.1,100.0,4.17,rain,0.0,0.0,26.3,14.4,215.7,1007.6,45.4,20.0,278.6,24.0,9.0,05:18:36,1432765116,18:05:31,1432811131,0.32,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-05-28
2015-05-29,1432832400,32.2,23.6,27.7,41.4,23.6,30.9,23.5,78.4,2.8,100.0,8.33,rain,0.0,0.0,26.3,14.4,232.1,1008.4,52.0,20.0,258.4,22.3,9.0,05:18:33,1432851513,18:05:48,1432897548,0.36,"type_21, type_42",Variablecloud with raindefinite.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-05-29
2015-05-30,1432918800,33.1,23.5,27.4,41.4,23.5,30.0,23.4,79.7,1.4,100.0,20.83,rain,0.0,0.0,27.4,14.4,244.5,1009.1,38.4,20.0,257.8,22.3,10.0,05:18:32,1432937912,18:06:06,1432983966,0.39,"type_21, type_42",Variablecloud with rainampm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-05-30
2015-05-31,1433005200,32.4,22.6,27.3,40.6,22.6,29.9,23.2,78.6,2.9,100.0,12.5,rain,0.0,0.0,25.2,14.4,234.4,1008.6,50.0,20.0,244.8,21.3,9.0,05:18:31,1433024311,18:06:23,1433070383,0.42,"type_21, type_42",Variablecloud with rainampm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-05-31
2015-06-01,1433091600,31.9,22.6,27.1,39.9,22.6,29.8,23.4,80.9,5.1,100.0,12.5,rain,0.0,0.0,26.3,21.6,158.8,1008.2,71.4,20.0,272.5,23.4,9.0,05:18:30,1433110710,18:06:41,1433156801,0.45,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-01
2015-06-02,1433178000,32.4,23.5,27.4,39.5,23.5,30.3,23.6,80.5,1.8,100.0,20.83,rain,0.0,0.0,19.4,25.2,157.2,1009.3,64.0,20.0,258.6,22.3,9.0,05:18:31,1433197111,18:06:58,1433243218,0.5,"type_21, type_42",Variablecloud with rainallday.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-02
2015-06-03,1433264400,32.2,22.4,26.8,38.7,22.4,29.0,22.9,79.8,2.9,100.0,20.83,rain,0.0,0.0,18.0,21.6,163.0,1010.4,42.6,20.0,269.8,23.3,9.0,05:18:32,1433283512,18:07:16,1433329636,0.52,"type_21, type_42",Variablecloud with rainampm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-03
2015-06-04,1433350800,32.2,22.0,27.0,39.5,22.0,29.4,22.8,78.9,0.4,100.0,12.5,rain,0.0,0.0,23.4,14.4,137.4,1009.8,66.1,20.0,272.4,23.6,9.0,05:18:34,1433369914,18:07:34,1433416054,0.55,"type_21, type_42",Variablecloud with rainampm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-04
2015-06-05,1433437200,32.7,22.3,27.1,39.7,22.3,29.6,23.3,80.7,1.8,100.0,16.67,rain,0.0,0.0,18.4,14.4,165.8,1009.0,85.3,20.0,240.2,20.9,8.0,05:18:37,1433456317,18:07:51,1433502471,0.59,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-05
2015-06-06,1433523600,32.7,22.8,27.0,39.5,22.8,29.4,23.4,81.3,2.1,100.0,20.83,rain,0.0,0.0,22.7,14.4,164.4,1008.9,94.3,20.0,242.1,20.9,8.0,05:18:41,1433542721,18:08:09,1433588889,0.63,"type_21, type_41",Overcast with rainampm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-06
2015-06-07,1433610000,32.2,21.7,26.9,40.3,21.7,29.4,22.9,79.4,1.7,100.0,12.5,rain,0.0,0.0,22.0,21.6,160.1,1009.3,63.3,20.0,271.5,23.6,9.0,05:18:45,1433629125,18:08:26,1433675306,0.66,"type_21, type_42",Variablecloud with rainampm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-07
2015-06-08,1433696400,32.2,22.8,27.3,39.2,22.8,29.9,23.3,79.6,3.4,100.0,16.67,rain,0.0,0.0,22.0,18.0,180.1,1009.6,49.7,20.0,261.4,22.6,9.0,05:18:50,1433715530,18:08:43,1433761723,0.7,"type_21, type_42",Variablecloud with rainampm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-08
2015-06-09,1433782800,32.9,23.5,27.2,40.6,23.5,29.4,23.0,78.8,0.3,100.0,12.5,rain,0.0,0.0,23.8,14.4,263.3,1009.3,65.3,20.0,260.2,22.4,9.0,05:18:56,1433801936,18:09:00,1433848140,0.75,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-09
2015-06-10,1433869200,32.6,22.9,27.2,40.9,22.9,29.5,23.2,79.4,4.3,100.0,8.33,rain,0.0,0.0,22.0,25.2,183.0,1008.8,43.9,20.0,271.7,23.5,10.0,05:19:02,1433888342,18:09:17,1433934557,0.77,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-10
2015-06-11,1433955600,33.1,22.9,27.5,39.0,22.9,29.8,22.9,77.2,1.4,100.0,12.5,rain,0.0,0.0,19.4,25.2,158.1,1009.0,64.4,20.0,269.1,23.3,9.0,05:19:09,1433974749,18:09:34,1434020974,0.81,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-11
2015-06-12,1434042000,32.9,23.0,26.8,40.2,23.0,29.0,23.3,82.0,9.7,100.0,16.67,rain,0.0,0.0,22.7,18.0,140.6,1009.2,52.6,20.0,244.9,21.1,9.0,05:19:17,1434061157,18:09:50,1434107390,0.84,"type_21, type_42",Variablecloud with rainampm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-12
2015-06-13,1434128400,32.9,22.0,26.6,39.1,22.0,28.6,22.9,81.4,10.1,100.0,20.83,rain,0.0,0.0,24.5,10.8,208.2,1008.8,86.1,20.0,240.4,20.8,9.0,05:19:25,1434147565,18:10:07,1434193807,0.88,"type_21, type_42",Variablecloud with rainampm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-13
2015-06-14,1434214800,32.2,21.9,27.0,39.9,21.9,29.6,23.2,80.5,3.9,100.0,20.83,rain,0.0,0.0,30.2,18.0,138.0,1008.2,76.7,20.0,235.0,20.3,8.0,05:19:34,1434233974,18:10:23,1434280223,0.91,"type_21, type_42",Variablecloud with raindefinite.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-14
2015-06-15,1434301200,32.6,22.5,27.1,38.1,22.5,29.5,23.1,79.3,2.2,100.0,25.0,rain,0.0,0.0,25.9,14.4,130.0,1008.8,73.1,20.0,241.2,20.8,7.0,05:19:43,1434320383,18:10:38,1434366638,0.95,"type_21, type_42",Variablecloud with rainampm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-15
2015-06-16,1434387600,32.4,22.4,26.6,38.5,22.4,28.7,23.2,82.7,0.7,100.0,8.33,rain,0.0,0.0,19.8,18.0,137.7,1008.9,96.1,17.5,141.9,12.2,4.0,05:19:53,1434406793,18:10:54,1434453054,0.0,"type_21, type_41",Overcast with raindefinite.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-16
2015-06-17,1434474000,31.6,22.8,25.9,38.0,22.8,27.2,22.6,82.6,9.0,100.0,4.17,rain,0.0,0.0,26.6,7.2,277.9,1007.5,95.7,18.3,222.2,19.3,8.0,05:20:04,1434493204,18:11:09,1434539469,0.02,"type_21, type_41",Overcast with rainlatepm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-17
2015-06-18,1434560400,30.9,22.7,26.4,36.7,22.7,28.0,22.4,79.2,1.4,100.0,16.67,rain,0.0,0.0,48.6,11.5,273.8,1007.0,95.0,20.0,183.8,15.9,7.0,05:20:15,1434579615,18:11:23,1434625883,0.05,"type_21, type_41",Overcast with raindefinite.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-18
2015-06-19,1434646800,31.9,22.6,26.3,39.1,22.6,28.2,22.6,80.7,0.3,100.0,4.17,rain,0.0,0.0,42.1,9.7,275.6,1007.1,96.4,20.0,153.3,13.1,6.0,05:20:27,1434666027,18:11:37,1434712297,0.08,"type_21, type_41",Overcast with rainlatepm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-19
2015-06-20,1434733200,33.9,22.2,26.3,38.2,22.2,28.1,22.1,78.2,1.1,100.0,25.0,rain,0.0,0.0,40.0,13.7,278.7,1006.5,96.7,20.0,146.6,12.6,6.0,05:20:39,1434752439,18:11:51,1434798711,0.12,"type_21, type_41",Overcast with raindefinite.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-20
2015-06-21,1434819600,31.2,22.2,24.9,36.9,22.2,25.9,22.2,85.5,13.6,100.0,58.33,rain,0.0,0.0,45.7,10.8,270.8,1006.3,97.9,20.0,58.5,5.2,2.0,05:20:51,1434838851,18:12:05,1434885125,0.15,"type_21, type_41",Overcast with rainallday.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-21
2015-06-22,1434906000,30.9,22.1,26.2,36.7,22.1,27.8,22.2,79.0,0.8,100.0,20.83,rain,0.0,0.0,51.8,14.4,267.2,1005.8,96.3,20.0,137.4,11.8,5.0,05:21:04,1434925264,18:12:18,1434971538,0.18,"type_21, type_41",Overcast with raindefinite.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-22
2015-06-23,1434992400,34.2,23.2,27.0,40.2,23.2,29.0,22.3,76.4,0.2,100.0,4.17,rain,0.0,0.0,46.4,18.0,266.3,1006.4,95.7,20.0,164.2,14.2,5.0,05:21:17,1435011677,18:12:30,1435057950,0.21,"type_21, type_41",Overcast with rainearlyam.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-23
2015-06-24,1435078800,32.9,22.6,27.1,38.7,22.6,29.1,21.7,72.9,10.0,100.0,4.17,rain,0.0,0.0,47.9,18.0,254.0,1007.4,90.1,20.0,191.7,16.5,8.0,05:21:31,1435098091,18:12:42,1435144362,0.25,"type_21, type_41",Overcast with rainlatepm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-24
2015-06-25,1435165200,32.6,23.5,26.8,39.4,23.5,28.9,22.0,75.4,0.7,100.0,16.67,rain,0.0,0.0,48.6,16.6,270.6,1008.2,85.8,20.0,184.5,16.0,7.0,05:21:45,1435184505,18:12:53,1435230773,0.28,"type_21, type_42",Variablecloud with rainallday.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-25
2015-06-26,1435251600,32.4,22.4,26.4,41.4,22.4,28.3,22.1,77.7,0.4,100.0,16.67,rain,0.0,0.0,47.2,18.0,256.9,1009.3,84.5,20.0,174.6,15.1,8.0,05:21:59,1435270919,18:13:04,1435317184,0.31,"type_21, type_42",Variablecloud with raindefinite.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-26
2015-06-27,1435338000,32.7,22.1,26.6,39.3,22.1,28.6,21.8,75.6,0.4,100.0,8.33,rain,0.0,0.0,43.2,14.4,268.1,1010.8,76.0,20.0,238.7,20.5,8.0,05:22:14,1435357334,18:13:14,1435403594,0.34,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-27
2015-06-28,1435424400,33.1,22.7,27.0,40.5,22.7,29.5,22.7,78.0,4.1,100.0,8.33,rain,0.0,0.0,38.2,18.0,273.6,1012.0,70.3,20.0,228.3,19.8,9.0,05:22:29,1435443749,18:13:24,1435490004,0.37,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-28
2015-06-29,1435510800,33.4,23.0,27.4,40.2,23.0,29.7,22.3,74.3,1.7,100.0,12.5,rain,0.0,0.0,48.6,18.0,262.5,1011.5,85.3,20.0,239.4,20.8,9.0,05:22:44,1435530164,18:13:33,1435576413,0.41,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-29
2015-06-30,1435597200,32.9,23.4,27.8,39.6,23.4,30.5,22.3,72.7,0.1,100.0,4.17,rain,0.0,0.0,46.1,13.7,269.2,1009.6,79.1,20.0,241.2,20.7,8.0,05:23:00,1435616580,18:13:41,1435662821,0.44,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-06-30
2015-07-01,1435683600,33.4,23.4,28.1,40.6,23.4,30.9,22.5,72.3,0.4,100.0,4.17,rain,0.0,0.0,54.7,16.9,267.5,1008.4,84.6,20.0,269.6,23.3,9.0,05:23:15,1435702995,18:13:48,1435749228,0.47,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-01
2015-07-02,1435770000,34.1,24.2,28.4,39.8,24.2,30.9,22.2,70.2,0.3,100.0,8.33,rain,0.0,0.0,60.5,21.6,265.5,1007.1,61.9,20.0,252.9,21.9,9.0,05:23:30,1435789410,18:13:55,1435835635,0.5,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-02
2015-07-03,1435856400,34.9,24.6,28.4,40.7,24.6,31.3,22.9,72.7,0.9,100.0,8.33,rain,0.0,0.0,55.4,16.9,274.7,1005.8,81.9,20.0,262.5,22.8,9.0,05:23:46,1435875826,18:14:02,1435922042,0.54,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-03
2015-07-04,1435942800,35.2,24.7,28.6,43.3,24.7,31.6,23.1,72.9,0.9,100.0,16.67,rain,0.0,0.0,52.6,16.9,272.9,1004.8,71.5,20.0,227.3,19.5,8.0,05:24:03,1435962243,18:14:07,1436008447,0.58,"type_21, type_42",Variablecloud with rainampm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-04
2015-07-05,1436029200,36.2,24.5,28.6,41.9,24.5,31.4,22.8,72.1,1.2,100.0,20.83,rain,0.0,0.0,52.6,18.0,272.8,1004.9,85.5,20.0,242.9,21.0,8.0,05:24:19,1436048659,18:14:12,1436094852,0.61,"type_21, type_42",Variablecloud with rainampm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-05
2015-07-06,1436115600,34.2,23.8,28.1,40.2,23.8,30.5,22.3,71.6,0.8,100.0,20.83,rain,0.0,0.0,50.0,14.4,261.7,1005.2,94.6,20.0,231.8,20.0,9.0,05:24:35,1436135075,18:14:16,1436181256,0.65,"type_21, type_41",Overcast with rainampm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-06
2015-07-07,1436202000,33.1,23.4,27.2,39.1,23.4,29.3,22.7,77.2,0.9,100.0,4.17,rain,0.0,0.0,56.5,13.3,270.5,1004.9,95.0,19.4,170.4,14.8,7.0,05:24:51,1436221491,18:14:20,1436267660,0.68,"type_21, type_41",Overcast with rainlatepm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-07
2015-07-08,1436288400,33.1,22.6,26.3,39.1,22.6,28.2,22.7,81.7,0.1,100.0,4.17,rain,0.0,0.0,47.2,11.5,275.8,1005.5,97.0,18.8,119.3,10.3,4.0,05:25:08,1436307908,18:14:22,1436354062,0.72,"type_21, type_41",Overcast with rainam.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-08
2015-07-09,1436374800,30.2,22.2,25.2,36.0,22.2,26.3,22.3,84.4,3.0,100.0,4.17,rain,0.0,0.0,68.4,18.0,263.9,1004.4,98.2,17.9,79.7,6.8,3.0,05:25:24,1436394324,18:14:24,1436440464,0.75,"type_21, type_41",Overcast with rainearlyam.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-09
2015-07-10,1436461200,30.9,21.4,25.4,34.7,21.4,26.4,21.2,78.2,1.1,100.0,8.33,rain,0.0,0.0,66.2,19.8,274.0,1004.5,85.4,20.0,172.5,14.9,7.0,05:25:41,1436480741,18:14:25,1436526865,0.79,"type_21, type_42",Variablecloud with raindefinite.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-10
2015-07-11,1436547600,32.2,22.2,26.9,38.3,22.2,29.0,22.3,76.5,1.0,100.0,4.17,rain,0.0,0.0,56.9,14.4,261.1,1005.0,94.4,20.0,228.7,19.8,8.0,05:25:57,1436567157,18:14:25,1436613265,0.83,"type_21, type_41",Overcast with rainearlyam.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-11
2015-07-12,1436634000,33.4,23.9,27.9,38.4,23.9,30.5,22.6,73.7,0.8,100.0,12.5,rain,0.0,0.0,51.8,18.0,264.6,1004.8,75.4,20.0,229.3,19.6,8.0,05:26:14,1436653574,18:14:25,1436699665,0.86,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-12
2015-07-13,1436720400,33.1,24.4,27.9,39.7,24.4,30.6,23.1,75.6,5.7,100.0,25.0,rain,0.0,0.0,41.8,25.2,233.6,1004.8,77.5,19.4,203.9,17.6,9.0,05:26:30,1436739990,18:14:23,1436786063,0.9,"type_21, type_42",Variablecloud with raindefinite.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-13
2015-07-14,1436806800,33.4,24.2,28.5,38.9,24.2,31.2,22.8,72.0,1.4,100.0,8.33,rain,0.0,0.0,40.3,25.2,206.5,1005.1,87.4,20.0,201.2,17.4,7.0,05:26:46,1436826406,18:14:21,1436872461,0.93,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-14
2015-07-15,1436893200,33.6,24.9,28.1,38.4,24.9,30.3,22.0,69.9,0.1,100.0,4.17,rain,0.0,0.0,46.8,18.0,248.9,1005.9,94.8,20.0,205.3,17.7,7.0,05:27:02,1436912822,18:14:18,1436958858,0.97,"type_21, type_41",Overcast with rainlatepm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-15
2015-07-16,1436979600,30.7,24.1,27.2,37.5,24.1,29.5,22.2,74.8,2.0,100.0,4.17,rain,0.0,0.0,52.2,15.5,252.0,1006.3,95.4,20.0,187.3,16.0,6.0,05:27:18,1436999238,18:14:14,1437045254,0.0,"type_21, type_41",Overcast with rainearlyam.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-16
2015-07-17,1437066000,32.9,24.8,28.1,38.1,24.8,30.6,22.3,71.7,0.7,100.0,8.33,rain,0.0,0.0,54.7,15.8,256.3,1007.0,94.1,20.0,216.7,18.7,8.0,05:27:34,1437085654,18:14:09,1437131649,0.04,"type_21, type_41",Overcast with rainpm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-17
2015-07-18,1437152400,31.2,22.7,26.7,37.4,22.7,28.6,22.5,78.1,2.9,100.0,50.0,rain,0.0,0.0,32.0,10.8,263.3,1007.9,95.8,20.0,80.0,6.7,4.0,05:27:49,1437172069,18:14:03,1437218043,0.07,"type_21, type_41",Overcast with rainallday.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-18
2015-07-19,1437238800,30.9,21.8,25.4,36.0,21.8,26.7,22.4,84.1,6.0,100.0,4.17,rain,0.0,0.0,38.9,8.3,260.4,1007.8,97.9,18.8,104.5,9.0,4.0,05:28:05,1437258485,18:13:57,1437304437,0.1,"type_21, type_41",Overcast with rainlatepm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-19
2015-07-20,1437325200,30.9,21.9,25.7,35.0,21.9,26.7,22.1,81.7,0.6,100.0,4.17,rain,0.0,0.0,24.5,14.4,250.6,1009.2,96.5,20.0,117.8,10.2,5.0,05:28:20,1437344900,18:13:49,1437390829,0.13,"type_21, type_41",Overcast with rainearlyam.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-20
2015-07-21,1437411600,31.4,22.7,26.4,36.1,22.7,28.0,22.8,81.2,3.2,100.0,20.83,rain,0.0,0.0,31.3,18.0,196.8,1011.4,94.0,20.0,249.3,21.5,8.0,05:28:35,1437431315,18:13:41,1437477221,0.17,"type_21, type_41",Overcast with raindefinite.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-21
2015-07-22,1437498000,30.9,22.0,26.8,36.7,22.0,28.6,21.6,73.8,0.3,100.0,8.33,rain,0.0,0.0,30.6,10.8,248.9,1012.1,91.5,20.0,286.7,24.5,9.0,05:28:50,1437517730,18:13:32,1437563612,0.2,"type_21, type_41",Overcast with rainpm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-22
2015-07-23,1437584400,31.6,22.7,26.9,38.8,22.7,28.3,21.2,71.7,0.9,100.0,8.33,rain,0.0,0.0,25.6,14.4,258.6,1011.5,86.8,20.0,218.6,18.8,8.0,05:29:04,1437604144,18:13:21,1437650001,0.23,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-23
2015-07-24,1437670800,32.2,23.0,27.0,37.4,23.0,28.4,21.4,72.4,1.3,100.0,12.5,rain,0.0,0.0,37.1,14.4,252.7,1010.9,61.1,20.0,270.5,23.4,9.0,05:29:18,1437690558,18:13:10,1437736390,0.25,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-24
2015-07-25,1437757200,32.1,22.9,26.9,38.2,22.9,28.5,21.7,74.3,0.7,100.0,12.5,rain,0.0,0.0,28.4,14.4,246.2,1010.1,87.3,20.0,268.5,23.1,9.0,05:29:32,1437776972,18:12:58,1437822778,0.3,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-25
2015-07-26,1437843600,31.6,22.0,26.7,37.1,22.0,27.9,21.4,73.7,1.2,100.0,12.5,rain,0.0,0.0,27.4,18.0,259.1,1011.0,87.6,20.0,264.6,22.7,10.0,05:29:46,1437863386,18:12:46,1437909166,0.33,"type_21, type_42",Variablecloud with rainpm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-26
2015-07-27,1437930000,31.9,22.8,26.6,36.8,22.8,27.9,21.2,73.0,0.3,100.0,8.33,rain,0.0,0.0,36.7,10.8,269.8,1012.6,96.4,20.0,204.8,17.7,7.0,05:29:59,1437949799,18:12:32,1437995552,0.36,"type_21, type_41",Overcast with raindefinite.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-27
2015-07-28,1438016400,30.6,22.2,25.9,34.5,22.2,27.0,21.3,76.6,4.0,100.0,16.67,rain,0.0,0.0,19.4,10.8,274.1,1012.7,96.3,20.0,197.6,17.0,8.0,05:30:12,1438036212,18:12:17,1438081937,0.39,"type_21, type_41",Overcast with rainpm.,rain,"48877099999,remote",obs,"12.4,108.8",Asia/Ho_Chi_Minh,7.0,1,12.4,108.8,2015-07-28
