latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
12.22399,108.38695,349.12,0.46,0.47,2012-03-27,0627,N,VIIRS,n,2,280.37,36.42,D,0
12.22458,108.39157,347.77,0.46,0.47,2012-03-27,0627,N,VIIRS,n,2,268.3,28.38,D,0
12.20926,108.30335,333.92,0.47,0.4,2012-03-29,0549,N,VIIRS,l,2,303.76,54.55,D,0
12.21291,108.30275,333.63,0.47,0.4,2012-03-29,0549,N,VIIRS,l,2,296.18,6.94,D,0
12.24075,108.33784,356.92,0.39,0.59,2012-04-10,0524,N,VIIRS,l,2,280.56,7.96,D,0
12.25515,108.35419,353.62,0.39,0.59,2012-04-10,0524,N,VIIRS,n,2,281.38,8.09,D,0
12.2462,108.33685,336.46,0.39,0.59,2012-04-10,0524,N,VIIRS,n,2,279.84,7.96,D,0
12.2491,108.35204,328.69,0.39,0.59,2012-04-10,0524,N,VIIRS,n,2,278.33,3.35,D,0
12.22258,108.32914,336.09,0.4,0.37,2012-04-13,0608,N,VIIRS,n,2,289.37,3.17,D,0
12.2399,108.38421,337.89,0.45,0.39,2012-04-18,0614,N,VIIRS,n,2,300.86,4.05,D,0
12.19173,108.3025,330.92,0.45,0.39,2012-04-18,0614,N,VIIRS,n,2,296.77,3.13,D,0
12.19532,108.30208,330.63,0.45,0.39,2012-04-18,0614,N,VIIRS,n,2,297.12,3.19,D,0
12.19209,108.32181,330.68,0.41,0.37,2012-04-19,0555,N,VIIRS,l,2,301.6,4.33,D,0
12.21678,108.31226,341.79,0.48,0.48,2012-04-20,0537,N,VIIRS,n,2,298.27,3.81,D,0
12.2421,108.4333,335.87,0.38,0.36,2012-04-24,0602,N,VIIRS,n,2,303.4,56.02,D,0
12.25184,108.43451,334.66,0.57,0.43,2012-04-25,0543,N,VIIRS,n,2,299.08,40.95,D,0
12.25014,108.42455,354.18,0.57,0.43,2012-04-25,0543,N,VIIRS,n,2,297.33,20.05,D,0
12.25492,108.42867,344.02,0.57,0.43,2012-04-25,0543,N,VIIRS,n,2,296.61,40.95,D,0
12.25098,108.42947,345.13,0.57,0.43,2012-04-25,0543,N,VIIRS,n,2,307.61,40.95,D,0
12.24791,108.43537,352.03,0.57,0.43,2012-04-25,0543,N,VIIRS,n,2,298.96,161.93,D,0
12.19014,108.32173,330.15,0.38,0.36,2012-05-10,0601,N,VIIRS,l,2,300.44,2.26,D,0
12.12604,108.46064,342.09,0.39,0.44,2013-01-22,0542,N,VIIRS,n,2,295.61,5.71,D,0
12.2187,108.41119,333.85,0.47,0.4,2013-01-27,0548,N,VIIRS,n,2,289.32,3.54,D,0
12.1149,108.48773,338.07,0.62,0.54,2013-01-28,0529,N,VIIRS,n,2,291.77,6.41,D,0
12.11647,108.49083,342.81,0.61,0.54,2013-01-28,0529,N,VIIRS,n,2,291.63,8.5,D,0
12.22731,108.39266,332.07,0.64,0.72,2013-01-29,0510,N,VIIRS,n,2,291.15,7.19,D,0
12.2295,108.38894,345.91,0.64,0.72,2013-01-29,0510,N,VIIRS,n,2,291.59,6.89,D,0
12.15358,108.42106,302.33,0.38,0.36,2013-02-07,1816,N,VIIRS,n,2,286.96,0.6,N,0
12.15965,108.42564,307.99,0.38,0.36,2013-02-07,1816,N,VIIRS,n,2,286.23,0.72,N,0
12.1447,108.38483,301.08,0.39,0.44,2013-02-08,1757,N,VIIRS,n,2,281.98,0.86,N,0
12.14871,108.38543,304.14,0.39,0.44,2013-02-08,1757,N,VIIRS,n,2,282.48,0.86,N,0
12.14736,108.38847,305.46,0.38,0.44,2013-02-08,1757,N,VIIRS,n,2,282.75,1.01,N,0
12.14786,108.38493,303.11,0.39,0.44,2013-02-08,1757,N,VIIRS,n,2,282.92,1.01,N,0
12.12993,108.37396,338.76,0.47,0.64,2013-02-09,0645,N,VIIRS,n,2,297.41,4.5,D,0
12.13336,108.37407,330.41,0.47,0.64,2013-02-09,0645,N,VIIRS,n,2,294.95,5.63,D,0
12.14115,108.38516,334.59,0.47,0.4,2013-02-12,0548,N,VIIRS,n,2,296.82,8.13,D,0
12.29162,108.48548,348.26,0.78,0.78,2013-02-19,0657,N,VIIRS,n,2,296.59,11.6,D,0
12.29243,108.48365,339.59,0.78,0.78,2013-02-19,0658,N,VIIRS,n,2,295.38,8.2,D,0
12.13791,108.39023,342.19,0.37,0.58,2013-02-20,0639,N,VIIRS,n,2,292.76,7.07,D,0
12.13551,108.38908,367,0.37,0.58,2013-02-20,0639,N,VIIRS,h,2,294.22,6.53,D,0
12.13751,108.38679,337.21,0.37,0.58,2013-02-20,0639,N,VIIRS,n,2,296.54,6.57,D,0
12.10902,108.3004,334.1,0.48,0.4,2013-02-28,0549,N,VIIRS,n,2,296.29,3.21,D,0
12.13776,108.38297,335.66,0.41,0.37,2013-03-05,0555,N,VIIRS,n,2,307.12,5.88,D,0
12.14115,108.38241,334.36,0.41,0.37,2013-03-05,0555,N,VIIRS,n,2,299,5.88,D,0
12.11427,108.30312,367,0.37,0.58,2013-03-08,0639,N,VIIRS,h,2,300.38,10.79,D,0
12.20866,108.48248,348.56,0.38,0.59,2013-03-08,0639,N,VIIRS,n,2,297.14,4.98,D,0
12.21318,108.48332,342.33,0.38,0.59,2013-03-08,0639,N,VIIRS,n,2,297.12,3.52,D,0
12.20781,108.48448,344.53,0.38,0.59,2013-03-08,0639,N,VIIRS,n,2,297.52,3.52,D,0
12.11397,108.30056,330.3,0.37,0.58,2013-03-08,0639,N,VIIRS,n,2,297.76,7.25,D,0
12.23019,108.44292,298.2,0.49,0.65,2013-03-08,1732,N,VIIRS,n,2,286.9,0.6,N,0
12.29892,108.45354,298.08,0.37,0.58,2013-03-09,1854,N,VIIRS,n,2,284.93,0.87,N,0
12.21133,108.40305,344.41,0.38,0.36,2013-03-10,0601,N,VIIRS,n,2,301.46,8.55,D,0
12.20802,108.40356,331.09,0.38,0.36,2013-03-10,0601,N,VIIRS,n,2,300.7,2.79,D,0
12.20652,108.47772,330.48,0.56,0.43,2013-03-11,0542,N,VIIRS,n,2,298.84,4.36,D,0
12.21047,108.47705,332.41,0.56,0.43,2013-03-11,0542,N,VIIRS,n,2,298.36,4.36,D,0
12.14168,108.3846,332.18,0.57,0.43,2013-03-11,0542,N,VIIRS,n,2,301.19,3.55,D,0
12.29402,108.4525,330.13,0.56,0.43,2013-03-11,0543,N,VIIRS,n,2,299.43,7.04,D,0
12.29488,108.45755,334.73,0.56,0.43,2013-03-11,0543,N,VIIRS,n,2,302.05,15.4,D,0
12.29023,108.4574,301.68,0.38,0.36,2013-03-11,1816,N,VIIRS,n,2,287.98,0.74,N,0
12.29685,108.45847,302.67,0.38,0.36,2013-03-11,1816,N,VIIRS,n,2,288.03,0.55,N,0
12.29354,108.45794,301.26,0.38,0.36,2013-03-11,1816,N,VIIRS,n,2,288.02,0.55,N,0
12.2031,108.47217,325.24,0.38,0.36,2013-03-11,1816,N,VIIRS,n,2,288.72,1.59,N,0
12.16395,108.31081,301.5,0.38,0.36,2013-03-11,1816,N,VIIRS,n,2,290.83,0.43,N,0
12.29556,108.4606,342.87,0.38,0.59,2013-03-12,0524,N,VIIRS,n,2,299.04,7.82,D,0
12.12009,108.30172,348.33,0.4,0.37,2013-03-15,0608,N,VIIRS,n,2,298.39,9.15,D,0
12.13514,108.31046,340.35,0.4,0.37,2013-03-15,0608,N,VIIRS,n,2,300.23,6.83,D,0
12.21155,108.30734,337.31,0.4,0.37,2013-03-15,0608,N,VIIRS,n,2,298.25,3.84,D,0
12.2531,108.43148,336.04,0.46,0.39,2013-03-16,0549,N,VIIRS,n,2,306.26,9.21,D,0
12.2538,108.43571,342.72,0.46,0.39,2013-03-16,0549,N,VIIRS,n,2,301.46,11.61,D,0
12.17005,108.37172,332.74,0.61,0.53,2013-03-17,0530,N,VIIRS,n,2,295.08,6.82,D,0
12.2188,108.43154,335.78,0.47,0.48,2013-03-22,0536,N,VIIRS,n,2,298.6,4.58,D,0
12.22332,108.43103,337.27,0.4,0.37,2013-03-22,1810,N,VIIRS,n,2,275.92,2.21,N,0
12.2194,108.43394,313.57,0.4,0.37,2013-03-22,1810,N,VIIRS,n,2,275.08,2.21,N,0
12.21992,108.43051,322.39,0.4,0.37,2013-03-22,1810,N,VIIRS,n,2,275.37,2.21,N,0
12.2228,108.43446,315.83,0.4,0.37,2013-03-22,1810,N,VIIRS,n,2,275.11,2.21,N,0
12.22685,108.42914,307.58,0.47,0.48,2013-03-23,1752,N,VIIRS,n,2,289.45,1.17,N,0
12.13618,108.30618,339.84,0.37,0.58,2013-03-24,0639,N,VIIRS,n,2,292.47,7.83,D,0
12.1393,108.30465,367,0.37,0.58,2013-03-24,0639,N,VIIRS,h,2,293.87,9.85,D,0
12.13584,108.30324,348.93,0.37,0.58,2013-03-24,0639,N,VIIRS,n,2,293.12,7.08,D,0
12.19713,108.32439,349.67,0.39,0.59,2013-03-28,0524,N,VIIRS,n,2,287.97,9.96,D,0
12.20895,108.30183,344.55,0.46,0.47,2013-03-30,0627,N,VIIRS,n,2,295.61,40.93,D,0
12.2095,108.30598,341.97,0.46,0.47,2013-03-30,0627,N,VIIRS,n,2,296.51,18.49,D,0
12.12215,108.3007,332.91,0.47,0.4,2013-04-01,0549,N,VIIRS,n,2,290.42,5.59,D,0
12.2188,108.32382,367,0.63,0.72,2013-04-03,0512,N,VIIRS,h,2,290.02,20.97,D,0
12.22533,108.3222,334.72,0.63,0.72,2013-04-03,0512,N,VIIRS,n,2,286.49,20.97,D,0
12.15836,108.30116,341.35,0.58,0.52,2013-04-04,0633,N,VIIRS,n,2,292.1,21.22,D,0
12.18636,108.30711,331.15,0.45,0.39,2013-04-05,0614,N,VIIRS,n,2,289.93,112.9,D,0
12.17006,108.32131,348.43,0.45,0.39,2013-04-05,0614,N,VIIRS,n,2,293.86,44.41,D,0
12.1695,108.31726,352.81,0.45,0.39,2013-04-05,0614,N,VIIRS,n,2,295.8,44.41,D,0
12.17368,108.321,356.05,0.45,0.39,2013-04-05,0614,N,VIIRS,n,2,290.95,44.41,D,0
12.17309,108.31682,341.28,0.45,0.39,2013-04-05,0614,N,VIIRS,n,2,307.73,44.41,D,0
12.17252,108.31271,340.33,0.45,0.39,2013-04-05,0614,N,VIIRS,n,2,286.26,16.95,D,0
12.17608,108.31205,336.55,0.45,0.39,2013-04-05,0614,N,VIIRS,n,2,285.17,4.18,D,0
12.18089,108.32021,342.64,0.45,0.39,2013-04-05,0614,N,VIIRS,n,2,292.46,63.93,D,0
12.17965,108.31145,340.07,0.45,0.39,2013-04-05,0614,N,VIIRS,n,2,285.38,4.18,D,0
12.17912,108.30764,347.02,0.45,0.39,2013-04-05,0614,N,VIIRS,n,2,288.2,4.18,D,0
12.18328,108.31126,343.88,0.45,0.39,2013-04-05,0614,N,VIIRS,n,2,288.98,112.9,D,0
12.18219,108.30351,331.94,0.45,0.39,2013-04-05,0614,N,VIIRS,n,2,289.74,4.88,D,0
12.13271,108.30571,338.33,0.41,0.37,2013-04-06,0555,N,VIIRS,l,2,303.06,8.13,D,0
12.19832,108.32084,333.64,0.41,0.37,2013-04-06,0555,N,VIIRS,l,2,303.97,5.12,D,0
12.17926,108.31316,335.61,0.41,0.37,2013-04-06,0555,N,VIIRS,n,2,299.13,3.11,D,0
12.23894,108.35038,337.68,0.79,0.78,2013-04-14,0505,N,VIIRS,n,2,269.71,11.54,D,0
12.24085,108.35937,346.6,0.79,0.78,2013-04-14,0505,N,VIIRS,n,2,271.61,11.54,D,0
12.24221,108.35817,356.54,0.48,0.65,2013-04-14,0646,N,VIIRS,l,2,286.89,15.25,D,0
12.24173,108.35406,341.9,0.48,0.65,2013-04-14,0646,N,VIIRS,n,2,285.52,8.31,D,0
12.22826,108.33141,337.71,0.58,0.52,2013-04-20,0633,N,VIIRS,n,2,272.55,7.15,D,0
12.24303,108.43419,340.32,0.46,0.39,2013-05-23,0615,N,VIIRS,n,2,296.42,12.88,D,0
12.28898,108.47886,331.62,0.38,0.36,2014-01-24,0605,N,VIIRS,n,2,298.71,6.6,D,0
12.28844,108.47534,334.11,0.38,0.36,2014-01-24,0605,N,VIIRS,n,2,296.61,6.6,D,0
12.26745,108.44948,339.43,0.46,0.47,2014-01-28,0631,N,VIIRS,n,2,293.42,8.35,D,0
12.13907,108.39887,338.92,0.55,0.42,2014-02-08,0624,N,VIIRS,n,2,296.48,10.48,D,0
12.24494,108.3414,345.37,0.38,0.36,2014-02-09,0606,N,VIIRS,n,2,301.41,6.8,D,0
12.24172,108.33904,331.92,0.38,0.36,2014-02-09,0606,N,VIIRS,n,2,301,2.62,D,0
12.24226,108.34256,341.6,0.38,0.36,2014-02-09,0606,N,VIIRS,n,2,302.29,4.27,D,0
12.12846,108.3166,331.19,0.39,0.44,2014-02-10,0547,N,VIIRS,n,2,295.6,1.93,D,0
12.13865,108.38086,343.73,0.41,0.37,2014-02-20,0600,N,VIIRS,n,2,297.76,4.8,D,0
12.24656,108.41968,330.17,0.48,0.48,2014-02-21,0541,N,VIIRS,n,2,294.8,2.59,D,0
12.14044,108.31298,335.62,0.54,0.42,2014-02-24,0625,N,VIIRS,n,2,299.88,11.45,D,0
12.13983,108.30862,333.99,0.54,0.42,2014-02-24,0625,N,VIIRS,n,2,302.26,11.45,D,0
12.14064,108.31081,352.92,0.54,0.42,2014-02-24,0625,N,VIIRS,n,2,302.27,23.89,D,0
12.12694,108.36474,332.57,0.38,0.36,2014-02-25,0606,N,VIIRS,n,2,299.21,2.48,D,0
12.13973,108.38279,329.72,0.54,0.42,2014-02-25,1840,N,VIIRS,n,2,283.11,7.37,N,0
12.2262,108.32098,307.77,0.39,0.44,2014-02-26,0547,N,VIIRS,l,2,320.7,62.41,D,0
12.2268,108.32446,341.87,0.39,0.44,2014-02-26,0547,N,VIIRS,n,2,307.11,51.05,D,0
12.24732,108.41866,330.21,0.57,0.43,2014-02-26,0547,N,VIIRS,n,2,302.39,3.08,D,0
12.14128,108.38332,367,0.39,0.44,2014-02-26,0547,N,VIIRS,h,2,307.91,22.75,D,0
12.14068,108.37985,339.06,0.39,0.44,2014-02-26,0547,N,VIIRS,n,2,298.73,5.82,D,0
12.18888,108.34924,346.74,0.39,0.44,2014-02-26,0547,N,VIIRS,n,2,303.14,6.42,D,0
12.22217,108.32153,340,0.39,0.44,2014-02-26,0547,N,VIIRS,n,2,307.37,4.36,D,0
12.22674,108.45905,313.34,0.38,0.36,2014-02-26,1821,N,VIIRS,n,2,289.05,2.01,N,0
12.14032,108.3834,297.63,0.38,0.36,2014-02-26,1821,N,VIIRS,n,2,282.34,0.5,N,0
12.25707,108.46035,297.43,0.38,0.36,2014-02-26,1821,N,VIIRS,n,2,285.34,0.39,N,0
12.25376,108.45981,304.62,0.38,0.36,2014-02-26,1821,N,VIIRS,n,2,287.52,0.39,N,0
12.14087,108.37989,298.88,0.38,0.36,2014-02-26,1821,N,VIIRS,n,2,284.53,0.8,N,0
12.22729,108.45553,326.17,0.38,0.36,2014-02-26,1821,N,VIIRS,n,2,288.61,2.01,N,0
12.20029,108.34772,349.71,0.39,0.6,2014-02-27,0528,N,VIIRS,n,2,297.41,6.1,D,0
12.20068,108.34868,337.7,0.39,0.6,2014-02-27,0528,N,VIIRS,n,2,296.35,7.86,D,0
12.1962,108.34508,302.81,0.39,0.44,2014-02-27,1802,N,VIIRS,n,2,291.4,0.71,N,0
12.20021,108.34577,300.75,0.39,0.44,2014-02-27,1802,N,VIIRS,n,2,290.15,0.71,N,0
12.20503,108.34275,312.61,0.4,0.6,2014-02-28,1743,N,VIIRS,n,2,289.89,1.09,N,0
12.19444,108.3371,300.62,0.4,0.6,2014-02-28,1743,N,VIIRS,n,2,289.12,1.02,N,0
12.19397,108.34092,302.42,0.4,0.6,2014-02-28,1743,N,VIIRS,n,2,290.21,1.02,N,0
12.20554,108.33865,302.87,0.4,0.6,2014-02-28,1743,N,VIIRS,n,2,289.43,1.09,N,0
12.19227,108.33353,301.53,0.46,0.64,2014-03-01,1905,N,VIIRS,n,2,290.44,1.02,N,0
12.13677,108.36802,335.42,0.4,0.37,2014-03-02,0612,N,VIIRS,n,2,301.27,3.16,D,0
12.17228,108.33982,319.03,0.45,0.47,2014-03-02,1846,N,VIIRS,n,2,290.41,2.27,N,0
12.17583,108.34453,318,0.45,0.47,2014-03-02,1846,N,VIIRS,n,2,292.52,2.27,N,0
12.17646,108.34112,313.69,0.45,0.47,2014-03-02,1846,N,VIIRS,n,2,291.87,2.27,N,0
12.13103,108.31225,312.59,0.45,0.47,2014-03-02,1846,N,VIIRS,n,2,288.24,1.23,N,0
12.1743,108.34191,344.38,0.45,0.47,2014-03-02,1846,N,VIIRS,n,2,294.49,7.83,N,0
12.17163,108.34332,318.19,0.45,0.47,2014-03-02,1846,N,VIIRS,n,2,291.07,2.27,N,0
12.18399,108.30909,340.35,0.48,0.4,2014-03-03,0553,N,VIIRS,n,2,307.82,22.83,D,0
12.21879,108.40666,331.72,0.47,0.4,2014-03-03,0553,N,VIIRS,n,2,304.02,3.71,D,0
12.21805,108.40219,332.07,0.47,0.4,2014-03-03,0553,N,VIIRS,n,2,303.5,3.71,D,0
12.11101,108.30004,340.36,0.48,0.4,2014-03-03,0553,N,VIIRS,n,2,306.42,21.49,D,0
12.12963,108.31081,314.26,0.4,0.37,2014-03-03,1827,N,VIIRS,n,2,289.66,1.19,N,0
12.2223,108.40832,311.44,0.4,0.37,2014-03-03,1827,N,VIIRS,n,2,291.6,1.39,N,0
12.21893,108.40778,301.61,0.4,0.37,2014-03-03,1827,N,VIIRS,n,2,290.62,0.98,N,0
12.19216,108.32912,319.84,0.4,0.37,2014-03-03,1827,N,VIIRS,n,2,294.54,1.81,N,0
12.19158,108.33269,314.73,0.4,0.37,2014-03-03,1827,N,VIIRS,n,2,291.13,1.81,N,0
12.17697,108.3377,329.49,0.4,0.37,2014-03-03,1827,N,VIIRS,n,2,294.97,3.56,N,0
12.17363,108.33703,333.66,0.4,0.37,2014-03-03,1827,N,VIIRS,n,2,291.82,3.56,N,0
12.10327,108.49252,302.81,0.4,0.37,2014-03-03,1827,N,VIIRS,n,2,288.42,0.87,N,0
12.13021,108.30726,321.66,0.4,0.37,2014-03-03,1827,N,VIIRS,n,2,290.5,1.98,N,0
12.1,108.49148,297.68,0.47,0.39,2014-03-04,1809,N,VIIRS,n,2,287.56,1.15,N,0
12.23695,108.33762,367,0.64,0.72,2014-03-05,0516,N,VIIRS,h,2,297.55,20.15,D,0
12.23466,108.34092,367,0.64,0.72,2014-03-05,0516,N,VIIRS,h,2,298.8,14.06,D,0
12.10507,108.30618,339.83,0.44,0.39,2014-03-07,0619,N,VIIRS,n,2,300.87,13.37,D,0
12.12596,108.30779,339.44,0.45,0.39,2014-03-07,0619,N,VIIRS,n,2,304.03,4.63,D,0
12.22707,108.44604,330.47,0.41,0.37,2014-03-08,0600,N,VIIRS,n,2,303.34,2.97,D,0
12.10562,108.30051,351.37,0.41,0.37,2014-03-08,0600,N,VIIRS,n,2,311.01,17.48,D,0
12.11712,108.30659,367,0.41,0.37,2014-03-08,0600,N,VIIRS,h,2,334.74,200.09,D,0
12.16274,108.37321,333.16,0.41,0.37,2014-03-08,0600,N,VIIRS,l,2,303.8,6.16,D,0
12.24725,108.41946,335.65,0.41,0.37,2014-03-08,0600,N,VIIRS,n,2,308.31,4.54,D,0
12.16037,108.36754,298.2,0.41,0.37,2014-03-09,1815,N,VIIRS,n,2,286.8,0.57,N,0
12.1131,108.37948,302.37,0.41,0.37,2014-03-09,1815,N,VIIRS,n,2,286.47,0.73,N,0
12.12829,108.37265,367,0.51,0.66,2014-03-10,0522,N,VIIRS,h,2,294.37,15.21,D,0
12.12919,108.3772,343.78,0.51,0.66,2014-03-10,0522,N,VIIRS,n,2,294.61,17.71,D,0
12.24819,108.42094,299.13,0.38,0.36,2014-03-14,1821,N,VIIRS,n,2,288.94,0.29,N,0
12.12654,108.30495,333.91,0.4,0.6,2014-03-15,0529,N,VIIRS,n,2,298.21,4.22,D,0
12.12002,108.30575,367,0.4,0.6,2014-03-15,0529,N,VIIRS,h,2,298.87,10.72,D,0
12.12538,108.30397,333.45,0.4,0.6,2014-03-15,0529,N,VIIRS,n,2,297.93,10.72,D,0
12.11891,108.30015,356.28,0.4,0.6,2014-03-15,0529,N,VIIRS,n,2,298.53,10.72,D,0
12.12118,108.3068,353.7,0.4,0.6,2014-03-15,0529,N,VIIRS,n,2,296.45,13.4,D,0
12.12014,108.30129,355.03,0.4,0.6,2014-03-15,0529,N,VIIRS,n,2,300.54,13.4,D,0
12.11811,108.30698,329.43,0.39,0.44,2014-03-15,1803,N,VIIRS,n,2,288.26,5.35,N,0
12.11846,108.30616,338.03,0.39,0.44,2014-03-15,1803,N,VIIRS,n,2,288.82,6.75,N,0
12.11905,108.30182,317.94,0.39,0.44,2014-03-15,1803,N,VIIRS,n,2,288.38,6.72,N,0
12.11443,108.30553,334.55,0.39,0.44,2014-03-15,1803,N,VIIRS,n,2,289.73,6.75,N,0
12.11502,108.30115,319.78,0.39,0.44,2014-03-15,1803,N,VIIRS,n,2,287.3,6.72,N,0
12.11873,108.30265,339.73,0.39,0.44,2014-03-15,1803,N,VIIRS,n,2,289.95,8.24,N,0
12.11471,108.30198,338.55,0.39,0.44,2014-03-15,1803,N,VIIRS,n,2,287.56,8.24,N,0
12.11407,108.30639,335.34,0.39,0.44,2014-03-15,1803,N,VIIRS,n,2,287.21,5.35,N,0
12.21597,108.40849,298.99,0.4,0.6,2014-03-16,1744,N,VIIRS,n,2,287.47,0.65,N,0
12.18284,108.32037,342.36,0.45,0.47,2014-03-17,0631,N,VIIRS,n,2,299.65,3.69,D,0
12.18461,108.32008,331.35,0.45,0.47,2014-03-17,0631,N,VIIRS,n,2,298.76,4.94,D,0
12.13204,108.30077,351.07,0.45,0.47,2014-03-17,0631,N,VIIRS,n,2,306.16,10.34,D,0
12.13251,108.30438,331.53,0.45,0.47,2014-03-17,0631,N,VIIRS,l,2,303.39,7,D,0
12.11477,108.30249,338.91,0.45,0.47,2014-03-17,0631,N,VIIRS,n,2,300.01,8.27,D,0
12.13758,108.30227,307.42,0.46,0.64,2014-03-17,1905,N,VIIRS,n,2,288.41,1.43,N,0
12.14281,108.30645,309.23,0.46,0.64,2014-03-17,1905,N,VIIRS,n,2,288.86,12.67,N,0
12.14344,108.30325,349.83,0.46,0.64,2014-03-17,1905,N,VIIRS,n,2,304.61,71.11,N,0
12.14141,108.30443,347.24,0.46,0.64,2014-03-17,1905,N,VIIRS,n,2,292.9,32.54,N,0
12.13464,108.30746,337.79,0.4,0.37,2014-03-18,0613,N,VIIRS,l,2,310.43,4.16,D,0
12.10125,108.43027,331.38,0.4,0.37,2014-03-18,0613,N,VIIRS,n,2,303.36,1.41,D,0
12.14188,108.30992,340.89,0.4,0.37,2014-03-18,0613,N,VIIRS,l,2,313.76,12.86,D,0
12.20525,108.40134,334.66,0.4,0.37,2014-03-18,0613,N,VIIRS,l,2,307.8,3.76,D,0
12.14493,108.30097,337.94,0.45,0.47,2014-03-18,1847,N,VIIRS,n,2,291.74,7.36,N,0
12.14429,108.30447,342.75,0.45,0.47,2014-03-18,1847,N,VIIRS,n,2,293.45,8.04,N,0
12.20809,108.40463,304.48,0.4,0.37,2014-03-19,1828,N,VIIRS,n,2,290.11,0.69,N,0
12.19812,108.39024,297.46,0.64,0.72,2014-03-22,1731,N,VIIRS,n,2,282.95,1.42,N,0
12.20248,108.38996,295.09,0.64,0.72,2014-03-22,1731,N,VIIRS,n,2,283.2,0.56,N,0
12.20492,108.43196,297.45,0.6,0.7,2014-03-22,1912,N,VIIRS,n,2,284.17,1.12,N,0
12.2379,108.33763,333.49,0.48,0.48,2014-03-25,0542,N,VIIRS,n,2,302.55,4.71,D,0
12.25009,108.35437,341.24,0.48,0.48,2014-03-25,0542,N,VIIRS,n,2,303.01,5.01,D,0
12.23922,108.33535,348.98,0.48,0.48,2014-03-25,0542,N,VIIRS,n,2,303.42,11.53,D,0
12.25124,108.35191,332.4,0.48,0.48,2014-03-25,0542,N,VIIRS,n,2,301.66,6.65,D,0
12.24232,108.33686,339.98,0.48,0.48,2014-03-25,0542,N,VIIRS,n,2,302.54,7.36,D,0
12.12367,108.30097,310.97,0.41,0.37,2014-03-25,1816,N,VIIRS,n,2,288.28,1.23,N,0
12.1982,108.38711,332.75,0.5,0.65,2014-03-26,0523,N,VIIRS,n,2,298.14,4.95,D,0
12.19628,108.38657,334.1,0.5,0.66,2014-03-26,0523,N,VIIRS,n,2,298.1,3.97,D,0
12.18338,108.32106,333.06,0.5,0.66,2014-03-26,0523,N,VIIRS,n,2,301.04,5.44,D,0
